2016-12-11	56448	1873	51	2052	5067	180	78	1194	1707	23874	1989	32	1812	8156	386	88	1632	2275	3938	874	80	995	4220	1032	73	1787	20825	31755	2017-04-17 18:23:25
2016-12-12	90124	2460	42	2940	7522	591	78	1865	2486	37220	3374	139	4342	10269	661	146	2126	4188	4243	2159	256	968	6860	895	221	2032	31378	42074	2017-04-17 18:24:12
2016-12-13	84779	2754	86	2327	5845	150	98	1043	2507	31878	3466	39	3256	9152	317	82	1575	3749	3816	1129	36	1312	5593	811	55	1816	27375	36067	2017-04-17 18:25:03
2016-12-14	73007	2566	160	2161	5578	295	95	1149	1587	26293	2989	97	2790	6809	591	68	1560	2721	3123	1161	74	1158	5419	582	58	1451	23070	35868	2017-04-17 18:25:51
2016-12-15	81301	2484	145	1975	4820	334	89	1170	1569	27568	2240	234	2382	7271	425	58	1718	2605	3561	983	94	730	4667	407	40	1512	22037	32567	2017-04-17 18:26:36
2016-12-16	64255	1947	76	1322	4364	442	141	735	1839	26654	2109	155	1555	6803	598	78	1598	2702	2826	1129	46	902	4488	756	4	1036	19559	31192	2017-04-17 18:27:28
2016-12-17	49605	1426	67	1422	3172	355	25	1219	1383	18897	1648	28	1545	5626	470	20	939	2181	2477	870	100	595	3150	541	68	1318	15816	29492	2017-04-17 18:28:21
2016-12-18	49199	1223	46	1766	3849	80	111	1295	1772	19794	1738	44	1863	5538	529	116	1385	2511	2432	961	31	621	3441	537	29	987	17792	32618	2017-04-17 18:29:15
2016-12-19	61566	1619	90	1946	4481	230	52	852	1564	25033	1484	5	2230	6115	289	80	1638	2870	2596	931	24	897	5101	689	61	1154	20375	35326	2017-04-17 18:30:04
2016-12-20	82493	2083	71	1856	6167	172	112	1527	1968	33410	2536	85	3021	8398	602	96	1408	3026	4191	1458	112	1530	6788	886	43	1624	28476	39437	2017-04-17 18:30:52
2016-12-21	68972	1657	130	1864	5508	313	69	1120	1939	27962	3019	20	2940	6892	1105	112	2526	3281	3138	1088	69	873	5247	895	127	1908	22922	40087	2017-04-17 18:31:45
2016-12-22	77733	2508	127	2097	5899	621	66	1359	1620	30775	2150	45	2621	6781	499	86	2255	3574	3531	1084	104	1012	5980	1501	122	1630	28924	41500	2017-04-17 18:32:32
2016-12-23	66483	1725	102	1688	4914	318	27	1095	1224	25737	2496	12	2437	6572	558	27	1709	3430	3544	1001	28	902	4617	701	120	1587	24085	39527	2017-04-17 18:33:48
2016-12-24	50295	1346	90	974	3276	240	23	563	1228	22226	1512	4	2114	5453	455	95	1292	2828	3128	962	68	666	4042	354	98	1551	18456	31451	2017-04-17 18:35:04
2016-12-25	45812	1692	46	1413	3451	269	11	1006	1229	21465	1801	68	2099	6104	155	71	1558	2719	3360	1136	101	1058	4254	657	132	1296	20076	33737	2017-04-17 18:36:25
2016-12-26	63873	1666	203	1629	4124	320	58	893	1627	26125	2168	50	3401	6249	704	34	1965	2467	3623	809	93	1236	5597	796	111	2250	28614	41440	2017-04-17 18:37:28
2016-12-27	76900	2475	22	1582	5202	342	179	988	1674	32202	3005	66	3667	8159	551	54	1924	2957	4132	1354	22	1548	5980	1150	69	1427	29716	43168	2017-04-17 18:38:25
2016-12-28	72439	1656	88	1699	5226	330	83	1366	1795	28730	3521	10	2991	8190	453	23	2204	3688	3706	1366	82	1372	5982	998	252	1717	27780	46350	2017-04-17 18:39:30
2016-12-29	70798	2394	157	1904	4997	271	40	827	1890	31101	2825	32	2881	7795	612	72	1849	3872	2676	1421	195	1048	5122	1057	99	1609	28717	48455	2017-04-17 18:40:22
2016-12-30	63195	1580	157	1516	4320	152	96	1032	1790	25415	2409	16	2065	7504	773	24	2014	2684	3213	1056	19	1599	5050	696	36	1739	26287	46405	2017-04-17 18:41:12
2016-12-31	48740	1301	68	1181	3475	62	63	765	914	24881	1796	23	5438	6693	590	48	1489	3286	4820	1122	39	1266	5321	1934	196	1838	28135	50176	2017-04-17 18:42:04
2017-01-01	46189	1600	62	2076	4996	518	130	1626	1792	21293	1542	21	1576	4353	159	56	907	1784	2373	710	6	876	2882	493	22	930	16298	13931	2017-04-17 18:47:54
2017-01-02	55996	1667	80	2542	5681	203	299	2072	1964	24191	2088	22	2616	5193	339	75	1565	2560	2968	769	2	770	3752	226	4	1383	20367	21563	2017-04-17 18:48:47
2017-01-03	76615	2029	24	2316	7211	652	161	2218	2649	27375	2349	14	2247	6524	555	106	1600	2264	2727	984	43	827	4336	187	11	1078	21352	25642	2017-04-17 18:49:44
2017-01-04	74284	2228	41	2498	7005	222	151	1498	2769	28517	2563	10	3175	7861	214	184	1458	2604	2979	1019	14	780	4009	440	115	919	22276	25950	2017-04-17 18:50:46
2017-01-05	70293	2315	131	2104	6649	391	51	1587	2002	27125	2620	57	2080	6429	480	75	1713	2637	2462	489	2	984	3407	270	28	860	20732	27899	2017-04-17 18:51:41
2017-01-06	60014	1885	209	2086	5111	343	159	1783	2037	25474	2371	16	1451	5879	369	42	1597	2210	2636	762	2	560	2566	341	75	1147	18720	26623	2017-04-17 18:52:29
2017-01-07	53415	1542	23	1811	4272	509	136	1466	1722	22587	1996	3	2451	6630	355	113	1340	1854	3024	649	69	881	2328	316	48	796	17263	27564	2017-04-17 18:53:28
2017-01-08	50781	1720	24	1990	5308	619	113	2273	1559	26384	2771	1	2616	6767	508	98	1471	2614	2582	552	5	896	3514	395	37	1550	20478	33520	2017-04-17 18:54:18
2017-01-09	64807	1927	153	2119	5500	543	61	1637	1902	30791	2543	27	2260	7604	614	120	2067	2380	2605	654	3	871	3579	297	85	1382	22023	33563	2017-04-17 18:55:07
2017-01-10	82377	2427	27	2104	7107	224	109	1549	2646	33940	3956	1	2371	8438	824	139	1842	2962	3074	1584	29	1094	4645	238	164	1316	24724	36592	2017-04-17 18:56:12
2017-01-11	90973	3171	32	2589	8186	436	56	2009	3290	37256	3065	24	3780	9344	791	68	2711	3804	2745	774	31	1095	5102	308	64	1414	22717	45680	2017-04-17 18:57:02
2017-01-12	88980	2409	73	2093	6443	367	97	1502	2714	38938	3760	22	3033	8846	483	47	2116	3315	3508	1145	6	1199	4990	384	24	1251	33696	55663	2017-04-17 18:57:50
2017-01-13	74979	2428	40	2110	6061	569	99	1528	2537	32521	2674	7	2004	8401	249	71	2021	2767	2614	1098	23	881	3570	314	140	1487	27569	44558	2017-04-17 18:58:44
2017-01-14	64334	1769	61	1223	5405	216	43	1390	1818	28535	2805	0	2559	7269	352	117	1132	2605	2875	1068	7	674	3733	609	100	1244	20070	37862	2017-04-17 18:59:42
2017-01-15	58745	1771	37	1488	6078	235	44	1617	1942	30697	2087	0	2450	7097	532	120	2221	3137	3617	664	12	713	4250	371	107	1263	22865	43322	2017-04-17 19:00:37
2017-01-16	70917	2406	357	1977	5880	826	63	1842	3094	31504	3396	10	2986	8108	401	167	1746	3901	3040	1053	149	857	4135	315	58	1193	22861	42298	2017-04-17 19:01:33
2017-01-17	88256	2186	216	2007	6687	583	57	1556	2504	39159	3524	66	2291	7795	442	63	1783	3499	3852	1034	26	1113	4553	393	9	1479	25067	42497	2017-04-17 19:02:22
2017-01-18	85735	2439	200	2477	6449	617	230	1847	2923	40179	3233	2	3212	8076	365	219	2645	3878	2974	1189	57	795	5331	477	99	1719	25331	48515	2017-04-17 19:03:22
2017-01-19	89654	2869	150	2242	5772	768	139	1612	3099	40465	3683	2	3160	9400	559	107	2360	3427	3502	862	7	1259	5791	712	97	1997	27347	48298	2017-04-17 19:04:37
2017-01-20	70744	1835	76	1451	5162	390	92	1016	2507	34194	2819	72	2639	8414	451	132	2219	2736	4070	763	1	526	6313	255	21	1057	22362	39284	2017-04-17 19:05:40
2017-01-21	53464	1429	183	1431	4780	419	126	1252	1626	33852	3242	0	2151	6759	350	17	1123	2290	2828	666	17	1103	3667	327	53	1189	22272	34066	2017-04-17 19:06:37
2017-01-22	53105	1608	42	1674	4720	541	166	1151	1709	35685	3065	0	2708	8149	573	144	1608	2759	3171	697	2	1019	3470	309	26	1607	24068	41433	2017-04-17 19:07:36
2017-01-23	62495	2312	58	1610	4525	312	56	1355	1882	32759	2847	0	1992	7224	375	86	2109	3401	2839	767	2	728	4083	426	38	1099	24015	37564	2017-04-17 19:08:30
2017-01-24	61372	1873	212	1320	4229	473	62	929	1576	29553	2037	23	2072	6113	229	218	1310	2188	2286	654	14	696	3188	325	66	1159	21131	33275	2017-04-17 19:09:25
2017-01-25	47793	1692	32	1134	3486	345	150	1073	1251	27603	1811	13	1684	5526	414	124	1457	1763	2006	624	2	701	3356	153	13	954	17557	29699	2017-04-17 19:10:20
2017-01-26	37111	906	37	886	2236	194	8	683	981	22493	1001	13	1531	3883	360	17	789	1776	1979	410	2	653	1880	140	6	639	15318	19924	2017-04-17 19:11:10
2017-01-27	24405	398	13	639	1623	171	62	436	557	16949	696	0	1244	2855	133	32	453	747	1518	211	2	474	1788	246	32	464	11331	14440	2017-04-17 19:11:59
2017-01-28	25441	696	33	543	1980	281	66	507	609	19991	1107	10	1437	2546	156	6	799	1166	1184	336	4	296	1626	371	14	585	11288	16378	2017-04-17 19:12:46
2017-01-29	24646	599	2	837	1535	192	3	278	495	17505	902	3	1013	2834	137	16	590	1017	1141	455	4	336	1241	224	91	736	11862	14869	2017-04-17 19:13:42
2017-01-30	29117	691	41	671	2031	309	26	372	884	20087	1099	3	1486	3149	209	14	854	1112	1523	333	27	647	1721	158	50	1129	13197	18634	2017-04-17 19:14:32
2017-01-31	35994	1465	29	933	2703	292	15	699	884	25559	1182	4	1104	4629	168	1	1400	1690	2217	390	11	550	2270	245	54	753	16224	24863	2017-04-17 19:15:35
2017-02-01	61578	1358	0	2548	6108	98	164	1993	2242	17662	1188	37	1837	4907	350	53	1135	1712	1691	297	4	695	2868	300	178	859	18655	15698	2017-04-18 15:49:41
2017-02-02	74613	1710	1	3260	6616	213	257	2244	2532	22127	2135	41	2585	5897	461	46	1331	2072	1806	490	31	1002	3862	379	436	885	17516	19184	2017-04-18 15:50:38
2017-02-03	73370	2222	0	2843	6564	256	85	2259	2622	22750	2352	58	2312	5491	651	181	1358	2510	1790	961	16	1002	2991	200	19	1111	18417	22612	2017-04-18 15:51:26
2017-02-04	59882	1700	0	2034	6076	218	144	1824	1753	19086	1677	8	1918	5770	579	102	1244	2020	1856	712	9	897	3125	229	117	769	15606	22897	2017-04-18 15:52:24
2017-02-05	60577	1843	1	2408	5867	207	139	1882	1956	20156	1591	10	1696	6165	435	168	1440	2778	2231	738	12	855	3206	296	16	1105	19227	27887	2017-04-18 15:53:19
2017-02-06	72959	1884	1	2809	5888	134	173	2046	2302	22717	2356	40	1999	6891	560	154	1720	3231	1929	691	8	1085	3126	447	51	1275	26876	46083	2017-04-18 15:54:14
2017-02-07	84592	2322	1	3194	6657	256	78	1524	2064	27951	2267	185	2610	7813	1435	143	1596	2971	3009	850	4	1011	3977	408	79	1651	27209	40714	2017-04-18 15:55:05
2017-02-08	76825	1672	0	2710	6203	170	163	1959	2403	24591	2176	112	2217	6884	580	96	1704	3131	2652	865	6	1134	2827	232	58	1121	21884	35137	2017-04-18 15:56:00
2017-02-09	77993	1835	1	1735	5232	186	90	1639	1676	26982	1957	46	1945	6953	850	12	1669	2681	2399	641	8	1041	3497	322	45	1052	21093	29949	2017-04-18 15:56:49
2017-02-10	71598	1528	0	1793	4849	294	29	1283	1401	25302	1474	62	2220	6111	536	39	1241	2165	2604	542	5	695	2970	268	17	1565	15885	22986	2017-04-18 15:57:38
2017-02-11	57663	1364	0	1369	4151	92	16	1232	1491	19026	1598	40	1939	5044	513	19	1205	1860	2169	516	8	690	2514	88	19	835	13477	20225	2017-04-18 15:58:34
2017-02-12	59360	1286	1	1326	4667	143	62	1550	1238	20564	1940	28	2139	5633	441	30	975	2583	2189	378	49	683	2448	264	36	1312	15797	23991	2017-04-18 15:59:21
2017-02-13	73439	1631	1	1895	5276	170	123	1054	1581	24660	1919	84	2193	6511	900	61	1423	3190	2279	513	56	1032	2947	294	34	1502	16585	24602	2017-04-18 16:00:23
2017-02-14	76737	1625	0	1954	4862	259	59	1355	1776	26318	1834	50	2108	6477	481	18	1843	2804	3270	925	3	808	3038	212	9	1097	17242	27528	2017-04-18 16:01:18
2017-02-15	70559	1714	1	2294	5285	118	75	1228	1995	24859	1947	80	2247	6576	524	98	1463	2628	2386	453	13	918	2982	213	1	990	17897	26563	2017-04-18 16:02:20
2017-02-16	72551	1653	0	1740	5410	78	103	1218	1731	26017	2138	40	2134	6569	444	105	1551	2640	2534	290	9	814	2932	433	12	1235	17533	28521	2017-04-18 16:03:27
2017-02-17	66558	1164	0	2034	4647	128	22	1149	1395	22325	1559	71	2259	5586	529	45	1201	2034	2749	545	29	751	2802	250	10	763	19171	24166	2017-04-18 16:04:41
2017-02-18	53437	1194	0	1822	4589	75	44	1088	1050	22688	1719	26	2629	6069	318	69	1450	2664	2652	515	5	908	2714	313	20	1059	22699	25103	2017-04-18 16:05:35
2017-02-19	45684	842	29	1775	4127	59	18	1286	1249	19773	1150	35	1986	5324	902	35	1123	1968	1869	360	10	572	2730	329	79	629	20978	22958	2017-04-18 16:06:31
2017-02-20	54584	1495	0	1580	4918	174	33	1316	1393	21910	2010	59	1755	6283	259	53	1493	2557	2421	594	5	690	3560	432	49	908	22711	27809	2017-04-18 16:07:24
2017-02-21	61167	1754	0	1908	6041	145	41	1325	1328	24208	2071	67	2206	6353	278	68	1648	2698	2116	463	9	500	3458	290	22	1252	24263	28384	2017-04-18 16:08:22
2017-02-22	56895	1309	0	1595	6049	91	51	1423	1564	22576	2128	48	1817	5024	315	130	1924	2466	1730	472	86	853	3451	277	11	1073	25095	28980	2017-04-18 16:09:08
2017-02-23	57328	1406	5	1574	5504	71	91	1236	1284	24174	1521	44	1674	5879	560	50	1545	2063	2212	853	19	676	3053	376	26	1251	24187	28818	2017-04-18 16:09:53
2017-02-24	54852	1596	0	1325	5266	99	60	942	1127	22818	1384	44	1267	5122	427	67	1270	2124	1789	809	11	432	2309	248	23	930	22065	25675	2017-04-18 16:10:50
2017-02-25	42509	1318	0	1333	4292	65	63	968	1059	16970	1631	13	1838	4047	625	14	1122	2206	1625	507	4	648	2402	237	1	760	23170	21974	2017-04-18 16:11:39
2017-02-26	129441	3075	0	3177	10872	672	105	4305	2799	52296	5394	147	4038	11352	1326	249	2391	5328	5859	1437	12	1992	7320	423	252	1806	67608	67284	2017-04-18 16:12:40
2017-02-27	41279	949	0	939	4338	161	56	754	1059	15723	1689	95	1219	4719	787	41	1436	2074	1905	636	4	559	2180	402	29	930	21704	24507	2017-04-18 16:13:36
2017-02-28	53088	1507	0	1560	4906	134	44	1374	1851	23480	2584	23	1636	5637	924	17	1482	2601	2196	746	6	831	2849	191	20	925	26140	31946	2017-04-18 16:14:37
2017-03-01	62554	1721	0	2310	6870	180	94	1983	2508	18047	1343	45	1676	4612	581	101	1018	1749	1688	712	5	485	1746	258	41	642	21897	13255	2017-04-18 16:21:51
2017-03-02	62588	1576	0	1506	5507	367	48	1846	2140	20214	1516	148	1931	4656	395	40	1104	1393	1747	676	2	524	2027	213	188	548	20164	16542	2017-04-18 16:22:42
2017-03-03	56704	1039	0	1563	4550	146	59	1404	2135	19407	1351	79	1626	4698	265	87	983	1575	1977	590	2	560	1881	120	81	826	19119	16254	2017-04-18 16:23:38
2017-03-04	46342	1123	0	931	3992	78	133	1226	1463	15561	1454	11	1336	3662	157	55	836	1853	1663	467	4	537	1898	342	17	654	20194	14743	2017-04-18 16:24:37
2017-03-05	44914	1205	0	1304	4161	244	17	1207	1222	16825	1235	4	1108	4487	313	59	1131	1129	1999	503	5	716	1969	207	4	626	23005	17250	2017-04-18 16:25:33
2017-03-06	61658	1497	0	1497	5347	233	37	1266	2105	23136	1371	6	1670	5742	519	66	1337	1998	1668	726	8	644	2448	200	41	782	23721	21063	2017-04-18 16:26:28
2017-03-07	96231	1548	0	2381	8177	243	18	1903	2718	37323	2334	17	2796	9345	222	56	2073	3497	3073	1113	6	579	3096	219	15	937	43254	28783	2017-04-18 16:27:18
2017-03-08	72675	1749	0	1634	5810	199	6	1882	1632	30780	2088	54	2163	6199	304	53	1845	1957	3154	797	7	654	3772	287	55	835	23612	22190	2017-04-18 16:28:14
2017-03-09	65548	969	0	1421	4573	198	37	1044	1758	27532	1284	11	1773	5861	324	120	1538	2102	2548	363	7	420	2844	116	60	925	23746	19821	2017-04-18 16:29:12
2017-03-10	56092	1760	0	1415	3942	211	28	1113	1346	23163	2279	13	1575	6448	471	58	1136	1647	1477	603	10	503	2836	285	43	1075	22473	21406	2017-04-18 16:30:05
2017-03-11	50211	1519	0	1169	3761	106	27	672	1735	19342	1888	18	1673	5596	621	33	1235	2020	1834	662	6	466	2295	252	33	632	22364	20459	2017-04-18 16:31:02
2017-03-12	49148	1200	0	1410	4293	220	57	942	1199	22003	2496	15	1560	5698	613	29	1430	2167	2099	645	11	434	2336	220	18	877	26737	24280	2017-04-18 16:31:53
2017-03-13	62597	1910	0	1295	4596	287	98	1102	2087	32128	3393	15	2659	8155	647	42	1697	2879	3402	704	6	718	3566	671	79	1857	33025	29288	2017-04-18 16:32:54
2017-03-14	143952	3776	0	2962	12126	570	100	2978	3732	69602	6878	56	5100	17840	832	298	3906	5560	5920	1756	12	2330	7270	1104	186	2896	67886	62452	2017-04-18 16:33:56
2017-03-15	60774	1658	0	1306	5311	580	155	1340	1910	26881	2399	37	1880	7431	852	150	1460	2795	2569	1102	29	875	3657	357	165	1431	27507	29501	2017-04-18 16:34:48
2017-03-16	59296	1202	0	1259	4616	468	44	982	1606	28776	2853	32	2200	7115	448	27	1835	2376	2501	1056	8	814	3326	346	106	920	27503	26213	2017-04-18 16:35:47
2017-03-17	52985	1736	0	1412	4121	303	6	910	1544	22887	2540	15	1344	6871	668	112	1338	2706	2469	742	4	1015	3029	232	35	956	25878	24290	2017-04-18 16:36:42
2017-03-18	39877	1386	0	1541	3570	177	57	695	1046	20381	1797	72	1608	4942	735	80	1042	1230	1454	644	5	722	2230	118	69	1037	21702	21333	2017-04-18 16:37:29
2017-03-19	49610	2032	0	1098	4098	347	3	1081	1236	20495	2105	113	1666	5580	458	88	1048	2151	2131	665	5	695	2795	272	114	1016	26412	24972	2017-04-18 16:38:28
2017-03-20	62083	1980	0	1325	4219	416	27	856	1539	25575	2263	6	2053	6660	774	127	1471	2886	2472	1053	6	954	2667	349	23	1066	25578	29562	2017-04-18 16:39:25
2017-03-21	68151	2059	0	1349	4753	460	54	864	1612	29557	2467	13	2053	7346	598	157	1734	2929	2789	915	5	878	3551	380	103	1268	27286	30706	2017-04-18 16:40:30
2017-03-22	67904	1822	0	1222	5189	203	47	1126	1948	30201	2324	9	2251	7352	1045	117	1753	3001	2173	856	5	850	3458	266	130	1050	26704	29687	2017-04-18 16:41:38
2017-03-23	79684	1891	0	1195	5168	283	11	961	1862	37319	3201	208	1644	7497	753	34	2199	3053	2836	1057	5	726	3544	239	69	1054	28982	34180	2017-04-18 16:42:35
2017-03-24	64883	1668	0	946	5030	192	3	777	1562	30780	2814	16	1985	6371	677	77	2037	3085	2773	1126	5	661	2301	468	93	763	23428	30438	2017-04-18 16:43:41
2017-03-25	56699	2142	0	1096	4519	196	41	801	1231	25269	2486	4	2351	5948	804	154	1263	1992	2351	728	5	635	2242	157	92	1036	24811	27583	2017-04-18 16:44:32
2017-03-26	55577	1990	0	1119	4045	306	21	817	967	24398	2813	25	2507	6140	506	170	1673	2211	2029	797	4	954	2919	904	81	1053	30916	34796	2017-04-18 16:45:19
2017-03-27	58638	2539	0	1030	4366	331	28	1049	1567	25427	2054	24	2037	7215	483	61	1698	2727	2268	854	4	1185	3095	487	136	1164	26364	36962	2017-04-18 16:46:03
2017-03-28	64709	2167	0	845	4715	338	27	1033	1545	26292	2002	65	2777	6340	664	176	1324	2398	2146	458	4	784	2931	314	37	1427	25335	35983	2017-04-18 16:46:45
2017-03-29	69711	1815	0	1483	5475	381	49	856	1737	33744	2833	34	2447	8505	403	137	1593	2372	2512	564	5	884	3607	188	83	1499	27838	38072	2017-04-18 16:47:26
2017-03-30	64145	1880	0	971	4484	114	42	534	1198	28490	2018	9	2038	6303	520	92	1189	2205	1763	687	4	464	2473	273	65	1008	23852	30328	2017-04-18 16:48:09
2017-03-31	58080	1743	0	1158	3686	293	32	667	1831	29996	1833	73	2118	6885	483	118	1585	2432	1720	1005	6	550	2254	197	56	962	25294	28328	2017-04-18 16:48:57
2017-04-01	52640	1858	0	1657	4716	345	63	1549	1749	16800	1570	12	1563	4040	412	35	1061	1538	1534	320	0	516	1684	155	73	559	23722	11228	2017-04-19 14:57:55
2017-04-02	46300	1519	0	1391	3326	194	46	979	1458	16929	1887	15	1915	4104	535	62	1079	1304	1602	444	0	631	2110	281	26	575	22101	12193	2017-04-19 15:00:26
2017-04-03	49006	1674	0	1446	4455	181	40	1303	1480	16229	1818	5	1652	4479	456	68	964	1490	1460	380	0	529	2148	389	2	980	23653	13972	2017-04-19 15:01:47
2017-04-04	60441	1762	0	1697	5219	199	32	1373	2076	21621	1671	9	1792	5795	438	72	1563	2126	1699	345	12	628	2664	417	77	672	26671	20732	2017-04-19 15:04:48
2017-04-05	87127	2978	183	2723	8169	288	54	1821	3146	22576	2096	48	2356	6861	374	116	1921	2512	2108	507	0	561	2780	224	96	608	32593	23719	2017-04-19 15:06:17
2017-04-06	83543	2946	272	1961	6068	250	90	1476	2158	28759	2044	28	2299	6172	435	83	1689	2464	2813	859	0	803	2560	479	47	666	27201	23968	2017-04-19 15:09:04
2017-04-07	69859	2605	6	1685	5910	301	50	1042	1857	22965	2149	94	1664	6044	421	176	1408	2575	1920	584	4	670	2596	295	8	634	26113	21093	2017-04-19 15:09:58
2017-04-08	55249	1835	5	1836	4728	253	53	1202	1435	21556	1956	16	1984	4786	350	111	1367	1818	2228	398	0	599	2468	351	13	844	24998	20863	2017-04-19 15:12:35
2017-04-09	55965	2378	2	1332	4685	140	121	1047	1723	19243	2169	31	1945	5713	537	84	1559	1910	2135	492	0	868	2173	204	24	620	26530	24568	2017-04-19 15:15:40
2017-04-10	67995	2023	8	1425	5134	234	33	1278	1626	23590	2132	38	1992	7544	380	75	1965	2265	2008	684	0	847	2807	351	8	1020	27044	25702	2017-04-19 15:17:51
2017-04-11	78845	2316	9	1780	5593	208	73	1001	2055	25727	2249	56	2012	6947	405	78	1898	2603	1844	625	1	1203	3198	405	61	763	28640	26489	2017-04-19 15:20:03
2017-04-12	76238	2060	86	1742	5436	247	46	1417	1614	24512	2078	47	1840	6392	361	108	2291	2389	2107	611	10	869	2609	429	73	637	28211	27033	2017-04-19 15:21:59
2017-04-13	76528	2261	44	1541	5899	222	83	1572	1731	26890	2347	35	2129	6880	632	117	2148	2202	2396	620	13	833	3479	193	43	728	27941	25252	2017-04-19 15:23:04
2017-04-14	61281	1736	35	1062	4055	418	34	1041	1270	18830	1950	53	1449	5907	363	31	900	1986	1808	524	20	529	2436	285	25	586	21647	22263	2017-04-19 15:25:10
2017-04-15	54459	1309	0	1011	3464	98	67	838	1636	16449	1786	100	1213	4734	288	80	1119	1352	1338	447	10	631	2126	151	19	580	20356	19729	2017-04-19 15:29:55
2017-04-16	55068	1427	0	1254	3850	181	66	1043	1557	17050	1723	44	1247	5055	484	62	1110	1647	2253	482	0	625	2055	291	20	866	21229	21914	2017-04-19 15:31:30
2017-04-17	70601	1904	8	1129	5529	246	36	1036	1407	23452	2121	31	1635	6847	699	52	1675	2834	1747	600	20	632	2609	336	29	969	23878	26250	2017-04-19 15:36:22
2017-04-18	77807	2396	5	1043	5147	148	93	1373	2539	24077	2471	32	1499	6306	345	180	1855	2443	2431	551	13	731	2825	333	132	894	23638	25405	2017-04-19 15:37:42
