2016-12-01	0.09817913385826772	0.0819277108433735	0.007272727272727273	0.09205020920502092	0.10977859778597786	0.05917159763313609	0.0	0.1148036253776435	0.09853249475890985	0.1221606648199446	0.06534090909090909	0.024390243902439025	0.07142857142857142	0.10359869138495092	0.128	0.0	0.07386363636363637	0.08174386920980926	0.11538461538461539	0.1056338028169014	0.04	0.18556701030927836	0.11363636363636363	0.016129032258064516	2.0	0.09497206703910614	0.4122213375796178	0.1748153359127682	2017-04-17 22:50:45
2016-12-02	0.1039141665010928	0.16991643454038996	0.0	0.24739583333333334	0.10457516339869281	0.03278688524590164	0.0	0.1821561338289963	0.14393939393939395	0.11367224502683929	0.08356545961002786	0.08333333333333333	0.06521739130434782	0.12461695607763024	0.043010752688172046	0.38461538461538464	0.09210526315789473	0.11746987951807229	0.1277258566978193	0.25	0.038461538461538464	0.16393442622950818	0.12412177985948478	0.06086956521739131	0.08333333333333333	0.28126653730816725	0.12889637742207244	NULL	2017-04-17 22:52:53
2016-12-03	0.14126880313930673	0.1111111111111111	0.0125	0.06772908366533864	0.12916111850865514	0.046511627906976744	0.125	0.1837837837837838	0.15942028985507245	0.1335907335907336	0.07142857142857142	0.07692307692307693	0.11406844106463879	0.10572687224669604	0.03773584905660377	0.25	0.1927710843373494	0.09558823529411764	0.13692946058091288	0.14285714285714285	0.09090909090909091	0.08928571428571429	0.27466666666666667	0.18461538461538463	0.0	0.0851063829787234	0.49237280663080857	0.1546572934973638	2017-04-17 22:54:49
2016-12-04	0.15501767745444656	0.10762331838565023	0.0	0.1750841750841751	0.23554301833568406	0.02631578947368421	0.0	0.10215053763440861	0.1984732824427481	0.13957055214723926	0.13304721030042918	0.0	0.12802768166089964	0.16296296296296298	0.023809523809523808	0.125	0.31221719457013575	0.11708860759493671	0.08620689655172414	0.09090909090909091	0.0	0.10619469026548672	0.19507186858316222	0.04477611940298507	0.0	0.09944751381215469	0.5246152538049486	0.16033190578158457	2017-04-17 22:56:54
2016-12-05	0.11234162365086814	0.12609970674486803	0.0	0.13866666666666666	0.09221311475409837	0.12643678160919541	0.0	0.1222707423580786	0.13736263736263737	0.11305070656691604	0.09929078014184398	0.0	0.12222222222222222	0.13725490196078433	0.06060606060606061	0.0	0.09689922480620156	0.0893970893970894	0.15315315315315314	0.05042016806722689	0.0	0.044444444444444446	0.12794612794612795	0.1232876712328767	1.0	0.19911504424778761	0.3391477576405422	0.137765143232014	2017-04-17 22:59:02
2016-12-06	0.10796485878167429	0.09243697478991597	0.0	0.14492753623188406	0.1537190082644628	0.13333333333333333	0.0	0.10196078431372549	0.13373253493013973	0.12157573013357482	0.1848341232227488	1.875	0.09151785714285714	0.13423831070889894	0.2736842105263158	0.0	0.14583333333333334	0.10925925925925926	0.12527472527472527	0.04950495049504951	0.058823529411764705	0.06707317073170732	0.13211845102505695	0.13043478260869565	0.0	0.18627450980392157	0.4047805462165523	0.16003802883853588	2017-04-17 23:01:08
2016-12-07	0.10483424321544425	0.050724637681159424	0.009433962264150943	0.11910669975186104	0.11444652908067542	0.012195121951219513	0.0	0.0625	0.0614406779661017	0.139832723470988	0.07334963325183375	0.0	0.08650519031141868	0.1275465013286094	0.2	0.21428571428571427	0.09570957095709572	0.1683991683991684	0.11702127659574468	0.11016949152542373	0.0784313725490196	0.06875	0.17584097859327216	0.18181818181818182	0.0	0.1532258064516129	0.4523282921872198	0.14586960727413426	2017-04-17 23:03:05
2016-12-08	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2017-04-17 23:05:01
2016-12-09	0.13301897137844063	0.1	0.0	0.11462450592885376	0.13878080415045396	0.01694915254237288	0.0	0.05945945945945946	0.09121621621621621	0.13766553741915613	0.08035714285714286	0.0	0.12790697674418605	0.11350737797956867	0.25742574257425743	0.0	0.21487603305785125	0.10179640718562874	0.14893617021276595	0.07142857142857142	0.0	0.05660377358490566	0.09740259740259741	0.23469387755102042	0.0	0.189873417721519	0.2750793062250237	0.15644904458598727	2017-04-17 23:06:56
2016-12-10	0.12775275275275275	0.13175675675675674	0.017241379310344827	0.1375	0.18151815181518152	0.109375	0.0	0.04938271604938271	0.14285714285714285	0.14541387024608501	0.15987460815047022	0.0	0.09734513274336283	0.1320754716981132	0.04477611940298507	0.14285714285714285	0.15057915057915058	0.11556603773584906	0.10891089108910891	0.044642857142857144	0.0	0.07758620689655173	0.16273584905660377	0.11864406779661017	0.23809523809523808	0.1794871794871795	0.308525452576203	0.14332171893147502	2017-04-17 23:08:50
2016-12-11	0.1383756974581525	0.07575757575757576	0.0	0.12052117263843648	0.16326530612244897	0.0	0.0	0.12669683257918551	0.2540983606557377	0.1406408094435076	0.10689655172413794	0.3333333333333333	0.05536332179930796	0.15544041450777202	0.14942528735632185	0.0	0.17452830188679244	0.14213197969543148	0.16809116809116809	0.09615384615384616	0.08823529411764706	0.2222222222222222	0.1264591439688716	0.3252032520325203	0.0	0.19289340101522842	0.30476533970515307	0.1597361055577769	2017-04-17 23:10:45
